step,Path_0,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9,Path_10,Path_11,Path_12,Path_13,Path_14,Path_15,Path_16,Path_17,Path_18,Path_19,Path_20,Path_21,Path_22,Path_23,Path_24,Path_25,Path_26,Path_27,Path_28,Path_29,Path_30,Path_31,Path_32,Path_33,Path_34,Path_35,Path_36,Path_37,Path_38,Path_39,Path_40,Path_41,Path_42,Path_43,Path_44,Path_45,Path_46,Path_47,Path_48,Path_49,Path_50,Path_51,Path_52,Path_53,Path_54,Path_55,Path_56,Path_57,Path_58,Path_59,Path_60,Path_61,Path_62,Path_63,Path_64,Path_65,Path_66,Path_67,Path_68,Path_69,Path_70,Path_71,Path_72,Path_73,Path_74,Path_75,Path_76,Path_77,Path_78,Path_79,Path_80,Path_81,Path_82,Path_83,Path_84,Path_85,Path_86,Path_87,Path_88,Path_89,Path_90,Path_91,Path_92,Path_93,Path_94,Path_95,Path_96,Path_97,Path_98,Path_99,Path_100,Path_101,Path_102,Path_103,Path_104,Path_105,Path_106,Path_107,Path_108,Path_109,Path_110,Path_111,Path_112,Path_113,Path_114,Path_115,Path_116,Path_117,Path_118,Path_119,Path_120,Path_121,Path_122,Path_123,Path_124,Path_125,Path_126,Path_127,Path_128,Path_129,Path_130,Path_131,Path_132,Path_133,Path_134,Path_135,Path_136,Path_137,Path_138,Path_139,Path_140,Path_141,Path_142,Path_143,Path_144,Path_145,Path_146,Path_147,Path_148,Path_149,Path_150,Path_151,Path_152,Path_153,Path_154,Path_155,Path_156,Path_157,Path_158,Path_159,Path_160,Path_161,Path_162,Path_163,Path_164,Path_165,Path_166,Path_167,Path_168,Path_169,Path_170,Path_171,Path_172,Path_173,Path_174,Path_175,Path_176,Path_177,Path_178,Path_179,Path_180,Path_181,Path_182,Path_183,Path_184,Path_185,Path_186,Path_187,Path_188,Path_189,Path_190,Path_191,Path_192,Path_193,Path_194,Path_195,Path_196,Path_197,Path_198,Path_199
389,173.3556533,118.9649204,99.62888687,94.92483978,108.3904149,132.5546061,99.08274589,149.5860848,78.75949051,98.71713935,104.1481527,127.802331,90.96948648,148.7183417,126.8184148,135.1069188,137.4655808,116.1837564,87.01457567,118.1824423,80.76501158,77.42737035,120.3858854,59.75510393,88.79480739,84.4813785,104.8639388,114.3984829,104.730423,178.1322154,144.545062,112.1679159,103.7073647,130.7664804,128.7860947,124.2515163,108.3741935,144.1059002,99.98359113,108.0420018,127.707735,83.14311228,104.089258,140.5028105,86.23571956,106.1542934,97.78909645,113.2410141,84.58268454,105.6812462,101.6736862,93.2780294,76.12854705,117.5975689,105.1450447,118.2568171,120.791081,126.1650151,70.07355086,112.2184993,90.46964723,100.9281705,97.78191982,121.8319322,113.5517653,107.406023,92.54999197,99.27748994,94.0719196,85.75916426,150.9326593,114.1812378,133.3558297,104.06502,97.35488343,180.67941,118.327784,75.5317215,160.0313454,124.1456242,123.7580242,122.5025152,84.21036057,112.0651897,113.4895781,126.4433758,141.635222,109.3720517,107.729405,109.0551724,129.5629935,137.187057,181.1902372,91.16434853,129.2926176,84.76729224,59.16545107,119.8472249,131.2551243,112.025816,96.94825915,144.2183171,145.9665197,111.8894709,76.74568705,152.6764204,104.429774,122.5245133,112.5699474,100.120916,85.13264739,140.9364612,83.25687305,89.54008475,119.0348797,172.0983666,94.80109215,171.6418834,99.48250077,126.5607286,145.6759392,112.2294996,111.7718884,119.5535605,96.14075805,77.71291742,94.18037638,112.0034225,105.8281677,134.3526736,112.5151546,101.6291812,96.52234849,150.0292087,102.215148,82.99083095,95.95559139,113.6550627,131.5048284,91.10720773,122.4377078,160.9129814,76.31412913,98.94404785,143.5829643,116.8096296,187.6579548,77.95521779,89.83406439,94.67576702,151.4806596,131.1388168,104.5050717,112.8708672,104.9863323,134.1138478,143.7446273,172.407507,97.60510913,109.6006274,124.9920687,164.9440085,98.87392343,127.7429146,129.1184782,82.68118438,106.5287727,105.5545301,97.50327684,101.8465428,152.3964412,89.06224606,114.3790988,76.68891733,121.4627167,90.49672695,85.58245709,98.47103185,103.1083193,139.3846377,83.48151538,85.60850234,118.5415006,97.10317798,102.8550467,116.4335154,88.13193444,122.8712534,139.9970745,125.1248218,146.8320557,134.6745489,84.22908957,114.2180058,147.2874513,101.3874131,163.0289038,128.5615911,99.30396922,67.16271983
390,170.8738386,117.7106747,96.96930313,96.89731359,109.6066582,132.4563862,99.95547222,149.6591471,78.60848619,99.08177275,104.5259509,128.0927383,90.44024436,145.6526307,126.9807765,134.8800464,138.5910531,117.4666319,88.25401454,117.9487493,80.16355901,78.06258777,119.0123239,60.08451076,90.75045406,85.42668973,104.8823752,115.9975934,104.504748,178.9763044,142.8370689,111.3446097,104.0064812,131.616183,128.0613072,124.6699303,108.53505,147.7524786,100.4390147,109.6193651,126.2655587,83.36982955,103.5207127,139.6596953,87.93448488,105.0158124,97.7913604,113.6121237,85.51576301,106.679946,100.8651024,91.89708278,75.29400579,116.6474223,105.8858113,117.9824263,119.3479491,126.3823398,70.48520965,111.4614079,90.35523566,99.87255387,96.80024468,124.9994533,111.7053954,109.5658303,93.46450745,101.1149064,95.78593139,84.48230283,148.6831524,113.0485417,132.4674647,102.1923138,98.05415456,182.344776,117.2756557,74.84259686,162.6699725,123.5997886,124.9168833,123.2574653,82.52390972,110.4751074,114.3227032,126.0782308,140.6060639,110.8546153,108.3184948,107.8461095,131.8912471,138.2073065,182.3991752,89.63374574,128.2733934,85.30921145,59.27202967,116.7229269,131.759097,113.3476635,96.38990898,145.584579,145.0520954,113.5246575,76.3614419,152.0748284,104.0372007,125.0556109,110.9191833,99.97819176,85.08797211,140.8958349,84.51244194,90.12619808,117.1700864,174.8541316,94.95481253,173.1766218,100.3785875,126.3690072,144.4216537,111.511739,110.4298691,118.557504,97.61610337,77.56774189,94.79307669,111.4119216,105.0929268,133.0632553,114.0516074,101.2505997,96.11164246,150.7764429,101.5069851,83.55275585,95.13658154,114.8892061,131.390985,91.72442441,124.0872199,160.7851263,76.40739164,100.9052396,145.6783128,117.6540198,190.3110228,78.10351359,89.25283972,93.90674313,152.5216255,132.6685711,105.2238876,112.6207722,104.2444598,132.8304784,142.7223371,173.0269382,97.57313094,108.8673073,125.3134024,162.4587887,99.85647871,126.608653,130.3534525,82.47948125,108.375372,106.5572842,99.00421536,100.7085243,151.3316358,87.61603307,116.0559603,76.30905857,120.9309683,91.11786317,83.84759908,97.64913462,104.2144145,139.921436,83.40187757,86.08008532,118.8223641,97.33229366,104.9466548,114.7863213,87.39655491,121.9438871,140.5120597,125.9148151,146.7973593,134.6597007,85.0070556,113.1114896,148.1224225,103.8659953,162.4723836,129.5227889,99.49592182,68.76675061
391,172.2423416,117.9961947,96.21614884,94.99080162,110.8037967,134.2405222,99.72984364,148.6921742,79.18094091,98.81084262,103.0877712,124.9843976,90.79595085,147.7660443,126.5230755,134.8561552,142.224578,119.2332227,87.8250039,118.3802398,80.89735461,78.08864412,117.8665101,59.99611153,89.91592216,85.57181373,106.1315264,113.7866527,106.8185335,179.29654,142.2372754,111.7766851,103.7108085,131.0936521,127.4058013,123.0212954,108.837596,147.7200944,101.6594124,109.7500451,123.6749166,83.971319,104.1063134,138.8659025,88.68152057,105.6403348,96.74629644,113.2674278,84.99510407,105.117023,100.938118,91.95492257,75.50068974,115.2016921,105.1012712,117.0268012,119.8826852,126.1161913,70.93209864,112.8285723,90.76412795,100.922203,96.2097447,125.9754693,111.3359505,110.163178,94.86045434,101.9972325,95.09367625,83.47530998,148.5985852,112.7361538,132.4475934,102.7368731,98.93282228,185.349354,114.7700857,75.89068425,165.713848,121.9304046,125.581773,124.8231224,82.02532556,110.5662834,113.8255226,126.1294598,140.1503963,109.8071946,109.5958258,107.7629306,132.9847428,140.7225561,180.3647033,89.95751746,128.6155286,86.70809329,59.45795422,116.5543123,131.7068709,113.5214,96.30414869,145.0487566,143.6071522,114.6363058,75.64911819,149.1972735,105.1844978,122.5198804,108.5229355,101.1959495,85.81568451,143.2065093,84.94757373,90.26861207,115.2929639,178.0200332,96.08174278,173.4031514,101.9033671,123.6224778,144.5280473,110.6341482,110.0891149,118.7834372,97.5566325,76.60257995,93.8224583,111.9256637,105.1731086,132.2233378,114.1202906,99.08110439,95.93144943,149.7027731,100.2154043,83.24365685,95.01892371,113.8885623,134.5874967,93.11270161,124.9140168,159.0168354,76.7886666,100.0551312,143.9002789,117.0863276,190.7940406,77.85559225,89.77968116,94.18533044,150.3353248,131.0506687,107.2352423,112.6764729,104.6685327,132.0870506,139.8396491,172.218714,99.45479769,107.5131481,124.14883,162.358075,101.4295811,126.2335517,130.6500115,81.97886113,109.1821882,105.385267,98.51340495,99.92633755,148.6620414,87.18820689,115.9389294,76.22696053,120.6262948,91.66436793,85.71261406,96.83464467,103.2072865,142.5003901,83.56133557,87.81044789,115.9049266,97.20186524,103.5139748,114.9292522,85.74385462,121.7952352,138.092205,125.6631389,147.5290721,134.2792642,85.01106047,112.3956539,149.4806858,103.2182238,162.9403448,130.2757902,99.609232,67.48836058
392,172.7495279,118.2256564,96.11367879,94.9712913,107.8719448,131.6048184,102.4224236,152.3078962,79.31443147,98.59260683,104.0811307,124.4893417,90.21580703,147.3245525,126.6074704,139.7434067,141.4623718,119.9120406,87.28356682,119.1758881,81.37076585,78.02757824,117.1319575,61.16470983,90.44511696,84.39085203,105.6482864,113.4740679,106.9039766,177.8676101,141.5709081,110.8672498,105.3044532,131.7481049,128.4873214,121.4407665,108.505664,148.4055593,102.1232553,109.8880013,124.2824492,84.33742895,104.5102012,136.0009999,89.10239657,107.5667259,96.48368133,117.1597565,85.61582247,105.7349229,99.07615966,90.69219278,76.86278535,114.5057976,105.3178029,116.5797154,119.8291835,128.0732328,71.15210628,112.2266641,89.13592943,99.71444097,97.09225409,124.354054,112.3518421,108.4605345,92.26373808,101.5944352,94.10400847,82.8458018,148.2172507,114.0811796,131.3355026,102.8163727,99.31148728,184.971119,114.9246415,75.72274739,163.5556184,124.0164513,126.4878341,124.3192162,81.71742719,111.0253821,114.9836862,125.3014422,139.2637981,108.8954801,111.9029416,108.3302174,133.3049807,140.8671456,180.3651976,88.16296652,130.1517328,86.30758089,59.60012943,117.2917483,132.1087765,112.6781062,96.0658727,145.212946,143.8525215,112.291201,75.083669,150.7506034,104.77169,122.0226395,109.215296,99.13555372,84.99664229,142.3582079,84.15764404,91.35389888,114.3600428,176.1647119,94.98233586,176.5824647,102.3202042,125.4056044,143.0368874,112.2692108,112.2604981,117.0371922,99.44534025,75.389036,94.49799198,112.8874397,102.7348791,130.1401043,114.6132879,98.54680002,93.56593235,148.9916369,98.64620693,84.81745881,95.71446003,114.6043327,132.6555325,93.37577028,125.1948546,160.538672,76.34947714,101.1636406,144.8018584,116.8623915,195.3123294,77.55047155,91.52473677,94.72512213,150.8612601,130.1385854,106.9438474,112.7241935,106.4076843,134.1156304,138.8254741,171.5073706,98.72654565,106.7839798,124.4084716,161.9760958,102.2751503,126.3175044,129.1691158,82.28126748,109.1765388,107.024049,100.3770901,100.9879174,145.1673034,88.58856674,115.2653158,76.69092883,121.287547,89.66291549,86.32631749,95.12130473,103.5481984,143.6591316,82.24628351,86.54257765,115.2438251,97.37395344,104.2144132,115.1792967,86.67771659,120.3834952,137.8759311,127.2695532,149.8044416,135.7509755,83.97478652,110.4039568,152.5266256,103.9292224,164.0063887,133.2381575,99.76195432,66.54839336
393,172.1432862,115.6317507,94.94965639,93.52367701,108.8190675,131.4968587,103.9564543,154.7433458,79.77166996,98.7093702,104.2092721,126.1628972,90.8050315,147.6449117,127.5348046,140.2627947,139.3332024,118.5318182,88.4376305,119.7964978,81.22110677,76.45552122,116.304881,61.10290774,90.0294877,84.64513614,107.0327052,113.7586579,105.5547675,176.2337593,144.58212,109.5569894,104.8009207,131.7687527,129.394466,124.2553898,109.1108518,149.6005052,102.3705115,111.0130397,123.5139792,85.49765399,104.7302304,135.6306954,88.45756976,106.7707237,96.75338124,116.327029,85.43539938,104.0272332,99.22070918,93.00462214,76.87135022,114.2649498,105.7938236,115.2034129,118.6364925,125.7739595,70.43944879,112.3009967,89.97876173,100.0944424,95.47642914,123.0452004,110.3166862,108.5154641,92.59100909,100.4614085,91.18180191,82.6232438,145.9582402,115.0293136,131.7374061,101.9494375,99.22131551,185.7042033,116.7265893,74.86588626,166.2729526,124.013102,125.0808397,124.0699438,81.63851403,109.8525879,113.9489862,124.3699513,137.2700796,109.3467957,112.6648952,106.6875902,134.398534,140.6414925,182.937565,88.39638424,132.3900821,87.6722178,59.48647466,116.0189396,129.2505688,111.6171732,96.02233017,143.4620275,144.4954357,114.8595787,74.58633541,152.9340355,105.7789906,123.7112649,108.7010468,99.21030311,84.89522832,142.7898567,82.64778263,90.27387168,114.004084,178.7346893,93.14926244,173.4918668,102.06231,124.7889472,141.9525079,113.67779,112.2779125,117.4172993,97.68687397,75.45081355,93.93872419,111.7575086,103.0186212,131.6559227,115.5004552,99.50884243,92.87640607,149.3106977,97.27683268,86.42974092,96.32151387,114.601382,133.3675647,93.7997253,125.742232,159.4419095,76.871123,101.1737851,143.9711302,115.9339853,195.0278788,77.69034217,91.45978414,95.06925934,149.2994,129.8126484,105.0235859,111.8494018,106.7524145,136.0573021,139.9601416,172.3716717,97.79462256,106.8934865,124.4357214,160.4910192,105.5914728,125.3908808,128.7857821,82.10422553,109.5485723,105.541577,101.4460033,100.0358567,144.3848127,87.4062892,116.3388888,75.48143946,122.8293932,90.64329749,87.84612922,95.40913173,104.9951268,145.4782088,82.6000517,84.89098262,115.5106528,96.61157638,104.042705,115.8135391,88.0577356,118.8988539,135.7047086,128.2785824,151.0183876,133.7146049,83.55224398,110.0677394,153.4783333,105.4599758,165.3157715,132.5319444,100.4250469,65.86305908
394,171.8586649,115.2139212,95.16760433,93.84576571,108.5620105,131.6729043,106.7465703,154.9082687,78.21827373,99.09462041,104.016588,125.219882,90.06382843,146.664935,129.5169132,139.2591847,140.4334653,118.7823027,88.27423233,118.9339155,82.89829603,77.34048037,117.2549404,59.87641424,90.35802126,83.42613265,106.0399366,112.3867104,106.8880052,179.0962107,142.2972593,110.2498018,103.9045278,128.9291151,127.4174272,124.960217,108.9005773,146.8646608,102.5294311,110.0853956,124.5968967,85.71361312,104.629529,135.7972702,87.13983051,105.4636675,97.30882637,116.4907563,84.89298496,102.9270851,99.69180363,93.36640114,77.59958826,117.58828,106.6273154,115.638375,118.281758,125.5657481,69.00202987,111.6373664,91.37017181,99.7235923,94.4823696,124.2103044,110.7362899,108.8162524,91.39582402,100.8783782,91.35970781,82.19678764,146.8583883,114.6430847,130.3639019,101.5089252,99.85745169,188.2995936,116.6768978,73.94203655,166.3762276,123.7829233,126.2433774,123.092616,83.04759756,113.0630358,113.666864,123.3993422,136.0642076,108.9087175,110.9966759,107.2638463,134.2844154,139.9379064,182.1976902,88.85223148,133.3397772,87.9150339,58.40471596,114.6830005,129.3639502,110.3092341,93.80043228,144.3100257,144.2237609,115.066756,74.5542568,151.9415434,106.1858202,122.431245,106.6755938,100.6474663,85.47378762,143.1783997,82.74849345,89.83787067,115.8405822,179.6390868,92.43236131,175.1742631,103.0791964,126.7667931,144.2027366,115.6979808,111.8822339,118.1897531,96.65475542,74.52669272,92.60720816,111.878449,104.0902534,129.4997458,115.8072571,99.34157162,92.68944156,150.5005485,95.61419111,86.76684102,96.74827222,115.7285303,133.9471267,93.72532102,126.6436155,155.137474,75.78552445,102.4705005,144.0717884,116.3355764,198.0437464,79.93515772,91.99463554,94.85511231,148.5475827,130.5394207,104.7182725,112.6143102,107.8134274,136.8741061,141.529801,171.8448567,98.65379778,106.7307393,122.1359742,160.4345993,106.3347139,126.7398025,126.8094778,81.83188565,109.4168962,106.7763201,101.45987,99.03547392,141.7840148,88.10350542,114.0894232,75.1807087,119.2126044,88.90191861,88.87589846,95.07615959,105.4057328,144.2845533,82.89289582,85.13607796,115.842368,96.9210976,106.8962627,115.0240448,89.38873452,117.1720436,133.8860301,128.2425226,152.7432654,135.240989,83.91539926,108.4201928,153.8808321,106.6883637,165.7775643,132.733486,100.1208149,66.87837007
395,173.3253723,115.0336326,96.06133261,93.04869074,108.073308,127.9041763,105.2681916,154.1012895,77.2316664,98.24138746,104.4284021,126.6877492,88.42989639,145.4087097,125.818685,140.4758077,140.282664,117.4753519,89.00122113,120.1990771,85.24466195,76.40618675,116.2765016,60.22507385,90.5627332,84.56697965,105.5192294,115.9116543,107.1936379,180.2765963,138.5982127,109.4640169,105.1681591,127.2225974,128.6419499,125.9782162,108.7461083,146.2350528,101.8534866,108.9799813,123.7907247,84.50425252,104.2861552,135.6877157,86.90859644,103.9951621,97.04487717,115.3343945,82.18482249,102.222488,101.3858258,94.17949548,78.43989051,115.4644305,105.7076786,117.0021106,119.8279278,122.9319443,70.09154312,109.9916185,92.1528697,100.4952053,94.74442226,124.8364673,109.7994391,106.2070075,89.64148604,98.52973966,90.70373951,83.00372651,148.8550597,112.9563748,130.825726,102.1924788,99.55696015,187.1545133,117.1128653,73.78189885,163.6294702,124.4095885,125.0890669,120.7444044,81.5118673,114.3174741,115.8908781,123.505693,135.6877995,111.2339805,111.2158894,107.0972761,135.6322727,141.0823184,178.0833705,87.48182472,132.8691636,87.16081906,58.94852483,112.3873901,128.1823265,108.5542452,95.77242422,144.5266025,142.8694213,114.8565406,73.55569413,153.5830382,105.8079947,122.5109142,106.5877022,100.2919502,86.21040591,143.5528429,82.33209035,88.30752311,115.7532589,178.2198093,92.82678304,174.8413751,103.6714948,127.8240602,144.9792481,117.205553,113.3674011,119.4989212,94.49968611,74.01464934,92.45371182,112.1994246,103.6598222,125.4852608,116.1410417,97.46492635,91.92109102,149.0341045,95.51101167,88.43953854,96.44356111,112.8931344,131.7358268,93.81893401,126.8216519,157.0163302,75.15562707,101.7140137,145.051992,118.7147643,199.0583059,79.87127586,93.37056122,96.66032215,148.4073654,130.1031399,103.5974104,113.4581565,107.1397315,138.0448615,142.638959,171.1365077,98.56728925,108.4143962,119.7408682,157.6593023,105.6959565,127.8727214,123.7666894,81.54572462,108.0121627,106.7633922,100.6372524,99.17414879,145.540047,88.03420423,115.0890413,75.28227288,118.0416818,88.41628216,88.62393754,96.32085224,106.4283094,144.0249777,82.14950231,85.21825308,117.0654608,97.51412483,107.3110124,116.6990361,90.46286236,117.7830875,133.8441362,128.8170641,150.946305,136.8306728,85.34429557,108.5514607,152.2283472,106.1880928,167.6685524,131.2539342,101.5755424,66.68446827
396,175.7804453,114.0164508,95.80213779,91.91260379,108.1381652,129.8207475,104.7098926,150.0580492,77.42913201,98.00681509,104.6121272,127.6270024,89.40586863,141.1152132,126.8887673,141.3562317,143.7453979,117.562097,87.71962262,120.3417418,84.35336378,75.37368965,115.9091055,59.07119886,90.85023416,84.29321716,107.0801257,116.9640394,110.4921169,180.755482,140.0996344,109.8684599,106.424055,127.198179,127.8189552,126.2383696,107.072792,147.7139365,102.748694,107.7626305,126.759062,84.23084696,104.4141119,135.6018239,87.24613955,102.9998946,97.12603716,114.4674718,81.88382474,101.833082,101.4363851,92.85583251,79.64865313,116.3133681,104.8165428,116.3788915,119.3946302,122.0857826,70.43978399,109.0868093,92.41565544,100.3602023,94.52480848,123.8676429,109.9333228,105.1493973,91.11501221,98.65192824,88.96912094,81.47912886,149.7759271,113.8020841,130.1669272,102.6237393,100.4129153,186.9734554,117.6679736,73.95741599,159.6602046,122.4095023,124.1165535,121.7157473,80.15412094,114.547114,117.1361041,125.7205087,134.7702754,112.7242641,110.3449363,108.2862954,136.1734705,139.2813391,180.0615759,87.68860759,132.5721595,87.25591862,58.42251401,110.7877412,130.7121032,107.238944,94.92785552,146.560176,144.8180957,116.4655956,74.00094637,153.1552438,106.1346256,121.0974904,105.1264865,98.62676204,87.10919839,142.8838232,82.27705085,88.62361034,115.5633266,176.4597407,92.81026662,174.837195,104.5215135,125.558347,142.2206152,117.2274706,115.7269131,119.4802612,94.84195325,73.70456857,91.46840753,111.3655285,104.6110506,127.1677137,114.9441668,100.1906201,92.52050141,150.0014489,94.33634958,86.94804192,97.4724877,113.3490271,131.6812522,93.10921177,127.160587,155.9386099,75.70498471,101.4831291,141.2933774,118.2536356,203.2266389,79.24024658,92.69256795,95.68261416,149.4051476,130.4498825,104.2189613,114.7185739,109.0774574,140.2694172,140.8682689,169.6839428,99.24769902,108.8897082,118.2999929,156.2866531,103.8658715,125.8568859,122.7173685,81.72035832,109.1158936,106.8967599,99.23942669,99.31132006,146.7032866,87.62005798,115.9885517,75.89190862,118.9780063,90.15906878,87.73341658,94.9100454,104.8249227,144.9167547,82.50313877,85.69057191,118.4866764,97.6490384,109.9659901,114.7372171,92.82314036,116.0027502,134.3305285,129.1912115,151.1317926,136.7960249,84.88363061,107.9586471,151.7653969,106.1157615,168.8095729,130.1837658,101.8857126,67.13711387
397,175.5041338,112.9328376,96.03519958,92.64315738,107.7704434,130.7187429,102.3035104,154.2569464,77.70895496,96.70452029,105.1501243,129.7566369,90.30835458,139.1552803,127.2319672,142.5260073,142.2598411,117.4002458,87.45508779,122.0838935,84.7744175,74.35966078,116.8439953,58.7699702,90.73665398,85.01808142,105.1433818,119.8522491,108.4882951,181.3007436,139.5153836,110.7933198,103.596181,125.1214996,127.545364,126.5627544,107.8196306,146.8572458,103.0932625,108.2080278,127.9158719,84.28701559,104.2078945,137.3315658,87.40311267,104.4367345,96.24867747,115.81757,79.98470976,100.52738,101.3308109,94.16171562,78.13244841,117.2468834,103.8333999,116.1725862,119.3637769,120.9131243,71.02866516,110.2602808,91.68602192,100.091471,96.36957668,124.3425781,110.7545504,106.237511,90.82804481,97.5145803,88.644643,82.03102508,149.1750919,114.9818527,129.9314512,101.8951046,103.1689829,187.6694851,115.7168817,73.78107805,160.7811087,124.5549761,124.9921937,120.8665619,78.66669005,112.3769379,116.0568511,124.6649703,134.9265613,113.9336512,110.6542266,106.4610189,136.8732409,137.1829073,180.7894242,84.99308786,132.0608817,87.15172978,59.5374622,111.5601571,128.1416165,107.7798378,94.30558693,145.1635699,145.8638698,115.064522,75.09383927,153.6491523,105.5735514,121.0752387,104.4043559,99.16543598,87.38395371,144.2464532,82.30558388,88.96903569,116.7324521,176.0409469,92.64358673,178.1131859,105.4432834,129.6907384,143.7975873,116.2182349,117.3629072,121.1933687,95.95309994,72.41146693,93.4965603,111.5146421,104.5037719,128.9350024,115.2906228,101.3788115,93.27424393,152.1001853,96.38860901,88.20368747,96.85999208,113.1309299,131.0473179,93.94086636,126.7901466,156.9030173,77.59373407,102.005228,139.8373819,119.1332982,203.7577312,78.75617929,93.08699751,95.51131474,149.990729,128.9107644,104.255064,113.9921533,109.2595592,138.0713504,138.0702307,169.7746606,98.58920827,109.0902412,117.3263114,158.332936,102.7846188,124.7552465,122.8195484,81.30638979,109.0196647,107.1964952,101.2234192,99.60956086,146.6010415,87.64066936,115.7765675,76.07740385,117.8870428,89.5214559,87.78979239,95.19323901,104.6960399,145.3419843,81.82779984,85.67056872,117.8436016,97.49072334,111.0912151,117.5270447,91.99051652,116.938288,134.9017259,129.2149522,149.4172231,135.5387918,84.95523803,108.426384,152.3632174,105.4519042,168.7652161,130.2803361,101.3050057,65.24929333
398,178.2448771,111.9433424,95.72330881,92.33734882,107.734797,128.7648942,103.2314144,152.31154,77.76753829,94.98647667,106.2752882,128.4862843,88.62792222,141.6780946,125.4714292,142.3787482,145.2782436,117.8507892,87.69011322,120.7612272,84.46587633,74.53591567,117.6547571,59.17234977,89.74551259,84.45059376,103.8761526,118.7809682,108.7492026,182.220931,140.1166738,111.7613712,103.2330155,124.0356113,129.043155,125.7526196,106.654032,144.3324099,102.2009819,107.929387,128.1755083,82.68316934,105.5039211,137.3138697,88.46088513,103.3370199,97.53953364,114.817828,80.41905497,102.1492324,101.4201768,94.16675107,79.61263549,115.9225698,104.7013047,115.9259067,118.9107237,120.4663584,72.03866616,110.7049046,91.99719315,101.3442651,95.63502948,127.3660338,110.4977919,106.4609282,90.48205051,97.60649372,89.5221181,83.38943267,150.8137176,115.5969119,128.8534803,102.180733,102.3237519,184.7003894,114.4325543,72.8091168,162.4987243,125.5894167,123.1646262,119.9572665,78.92992636,113.5377347,117.9741151,124.4691676,135.3069163,113.1986587,111.4049165,106.3811107,135.1459897,135.8510801,181.1199608,86.01120348,130.5629697,86.38266331,59.14083426,112.686472,128.0412038,106.1260871,94.62374667,145.6287471,144.524617,115.1342961,73.89473821,153.4068918,106.7377634,118.6379773,105.2702005,99.16486,88.23419845,142.3867339,81.22016759,90.15510334,117.3532707,178.7465339,92.71378864,175.4852142,108.2825573,132.2825009,146.8811271,117.4721845,118.6973827,118.4230092,96.65854269,71.69349217,93.95483388,110.5601661,104.4377498,131.341533,117.6971572,102.7564476,93.02472545,152.225236,96.17379694,88.72919444,98.26718212,111.4240007,130.0205907,93.19376357,127.0418945,155.0565309,77.78777421,103.9800577,140.6345571,119.6861544,204.238949,79.02871544,95.10024475,95.03207753,149.6816169,128.0798754,106.3611737,112.395544,109.3747687,137.937623,137.6500971,171.6048636,98.89720042,108.6953527,116.4694509,158.6319292,102.7048544,123.0534719,123.4068439,82.17732064,107.9306536,107.8161861,101.0526163,99.67523335,146.4379721,86.37760983,119.6916429,75.86389688,118.9016564,88.07091375,88.70303288,96.27890597,104.153135,143.0968851,83.00234009,84.15016318,118.5098696,98.84056522,111.5640169,116.9613664,92.29947947,115.4327019,136.0846676,129.687755,150.2031909,134.497095,85.67953364,108.4635638,155.1727658,105.4181288,166.0006682,130.6271931,100.7596598,64.26116785
