step,Path_0,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9,Path_10,Path_11,Path_12,Path_13,Path_14,Path_15,Path_16,Path_17,Path_18,Path_19,Path_20,Path_21,Path_22,Path_23,Path_24,Path_25,Path_26,Path_27,Path_28,Path_29,Path_30,Path_31,Path_32,Path_33,Path_34,Path_35,Path_36,Path_37,Path_38,Path_39,Path_40,Path_41,Path_42,Path_43,Path_44,Path_45,Path_46,Path_47,Path_48,Path_49,Path_50,Path_51,Path_52,Path_53,Path_54,Path_55,Path_56,Path_57,Path_58,Path_59,Path_60,Path_61,Path_62,Path_63,Path_64,Path_65,Path_66,Path_67,Path_68,Path_69,Path_70,Path_71,Path_72,Path_73,Path_74,Path_75,Path_76,Path_77,Path_78,Path_79,Path_80,Path_81,Path_82,Path_83,Path_84,Path_85,Path_86,Path_87,Path_88,Path_89,Path_90,Path_91,Path_92,Path_93,Path_94,Path_95,Path_96,Path_97,Path_98,Path_99,Path_100,Path_101,Path_102,Path_103,Path_104,Path_105,Path_106,Path_107,Path_108,Path_109,Path_110,Path_111,Path_112,Path_113,Path_114,Path_115,Path_116,Path_117,Path_118,Path_119,Path_120,Path_121,Path_122,Path_123,Path_124,Path_125,Path_126,Path_127,Path_128,Path_129,Path_130,Path_131,Path_132,Path_133,Path_134,Path_135,Path_136,Path_137,Path_138,Path_139,Path_140,Path_141,Path_142,Path_143,Path_144,Path_145,Path_146,Path_147,Path_148,Path_149,Path_150,Path_151,Path_152,Path_153,Path_154,Path_155,Path_156,Path_157,Path_158,Path_159,Path_160,Path_161,Path_162,Path_163,Path_164,Path_165,Path_166,Path_167,Path_168,Path_169,Path_170,Path_171,Path_172,Path_173,Path_174,Path_175,Path_176,Path_177,Path_178,Path_179,Path_180,Path_181,Path_182,Path_183,Path_184,Path_185,Path_186,Path_187,Path_188,Path_189,Path_190,Path_191,Path_192,Path_193,Path_194,Path_195,Path_196,Path_197,Path_198,Path_199
1155,125.8164218,112.0488545,129.6351657,99.39349881,134.1450228,130.8037303,87.20340329,170.6092606,132.4563358,147.8571086,164.0599658,128.3552278,97.7292941,152.2771472,153.7057899,120.2847548,177.3313949,127.6204396,110.3428582,100.6242903,107.3560118,143.6623076,152.2357849,116.4234467,87.54084592,91.08191649,92.19077608,107.6165992,179.4458164,193.8180849,119.3960838,103.2796377,200.3143148,139.9902408,147.9255171,173.8561839,119.27947,125.5808872,123.2074774,182.5172708,154.0922696,105.7686057,134.1034176,148.9158283,85.76729091,144.7207125,114.1971378,84.97106709,115.3018415,117.6102968,185.5889505,90.47296586,122.8214726,107.698967,59.8952004,148.1300602,137.9743281,114.1749377,143.5820489,142.5129325,140.4994614,163.944056,110.7715335,122.1453371,94.12994536,141.7105051,195.5447552,140.0540001,139.8767137,138.1822448,185.2701808,145.259155,160.7418834,75.8849779,96.2633055,89.83511844,82.60661347,110.8693536,147.3324526,114.918276,125.7963084,145.8740438,157.092683,142.3517689,133.9951593,130.9438404,102.4930897,114.6078139,106.5376156,114.8253508,89.25604707,156.0963734,151.4029542,133.2546935,130.2974159,155.5102381,151.747778,123.1622304,124.4006234,129.2189526,97.84967293,106.7996626,129.2528073,135.1183656,127.5469564,142.778912,97.56806332,95.9228221,146.8776231,97.81850414,127.6927769,135.1415009,65.95218827,137.4556037,158.8157973,113.4345122,112.1375401,138.9458918,200.0587498,117.4274111,125.7588069,170.1768416,105.7425839,109.0053604,111.4141023,171.9953377,110.8532075,123.8814633,116.4030104,165.50607,98.83798281,153.0556654,189.9858321,115.3901239,127.0712215,145.9938269,177.4919692,140.6519384,168.7009807,155.5670603,84.48232681,161.4213716,77.49978505,131.9567492,126.8742099,196.7976858,162.8009071,120.2309111,190.856119,136.0130815,139.716109,99.85041054,91.77047696,139.9576027,115.4014669,149.6347395,87.84965291,142.5596029,158.5043209,155.303299,179.7857029,136.8505136,123.4044447,200.0319256,146.1340322,118.3328269,131.9047813,151.9527426,164.8392096,86.03049901,95.02345684,182.6964553,135.1823447,112.5860961,182.6097695,135.4708546,95.43548304,141.9649785,119.6327128,148.543783,145.1259959,119.2248009,106.6117161,133.3046216,150.4944937,154.203353,160.7743999,130.7240152,110.8984968,161.9963923,190.5189921,154.6717222,114.8451736,163.2920082,153.4664254,124.4315572,152.0364385,125.9229315,153.6006864,81.81736605
1156,125.838858,111.0111685,131.3482604,100.0591309,131.7234515,129.9444174,87.19925404,171.081488,133.6472398,148.7155416,164.7477605,127.7614232,97.26236073,152.449103,151.4883165,119.262604,172.4213197,129.4448935,110.0508283,99.651701,107.4086304,143.7560545,150.1437586,117.1664438,88.17889915,91.58004661,92.03725054,109.1454485,178.239576,189.5885718,119.5102882,104.308752,200.4287599,139.472669,146.0171656,172.0235004,119.3811163,124.9569945,124.1890078,184.3243844,153.4156144,105.4631005,134.5059144,150.4951842,87.61370479,147.7924411,115.9973139,85.50850343,115.7278722,117.3564364,188.472607,90.88186212,123.1989421,109.8636469,58.76123132,147.4870214,139.5461907,112.7984492,142.1887182,144.874517,139.8057886,163.1957162,111.9781855,123.0352848,91.96123528,141.1418614,192.9213372,142.1717376,137.321531,137.891707,186.0093086,147.1182084,160.9011976,75.61165992,94.66411557,90.20282094,83.22364948,111.8080822,147.942706,115.0126295,125.8275816,145.634259,157.0231978,141.6838185,136.5052978,131.9885145,103.0372778,114.5478887,105.8576389,114.4008284,90.42870774,154.122015,154.4733702,131.9844076,131.4665319,155.1290373,151.8614597,123.864964,124.3936796,129.6659851,96.65650206,106.4264795,128.5435896,136.5806394,125.713882,141.0735409,97.99205248,94.7501603,148.0680823,97.76531615,125.0224445,134.3762611,66.20151498,134.0216637,158.0016688,113.8042883,112.4879183,135.8611938,201.253934,116.3866302,125.7042448,170.1898052,105.8052833,110.3919559,112.1046266,173.805426,111.5566961,124.8987718,115.6574052,163.8220028,99.00108148,153.2398087,188.437255,115.283492,126.8924321,146.5235609,177.6843033,139.9179769,171.3462578,153.8837119,84.15687006,159.6969624,77.41217037,132.1618962,126.330566,196.988624,165.320933,118.4289792,191.042039,136.7861349,138.4469591,99.33702279,92.5940839,137.0516056,115.5946912,147.3153004,88.74226632,144.0288685,159.4129839,155.8964415,181.8465074,137.7329972,125.623427,205.0984398,144.9801231,117.4640972,133.5588009,151.674614,167.0151197,86.43569999,93.33088066,184.6227628,137.0220405,111.2639868,181.142522,136.8956165,96.68029682,142.4076565,122.3021408,146.6487709,145.55722,118.251552,107.7298853,134.6946795,149.8991836,154.674475,160.7638121,134.1004065,110.1264235,161.4529968,190.3723803,154.4693598,115.1231781,164.0338888,152.7531485,125.6715252,152.4017716,127.0057433,152.9356274,82.46672516
1157,125.8947103,110.225349,131.4557109,101.1019723,131.6349329,129.5849135,88.27380776,170.0126008,136.7278701,152.4229357,164.1852237,128.1719075,97.42069486,151.6162186,151.6837289,119.5533885,170.6737956,128.1812421,110.8422509,99.65636041,108.3028776,142.9225826,151.2609808,116.5734673,87.74614479,90.94286299,92.41600161,110.3988347,176.7921465,191.328778,119.2135726,106.7370766,198.7995092,139.1150698,144.9574505,174.0999682,121.5054566,124.664147,126.0002278,182.7060802,155.9385229,108.3088306,134.436634,152.0522176,86.83051038,145.8293434,115.3642782,85.24017522,113.1331406,117.4520641,188.8858618,91.97519796,121.9115471,107.9916191,58.2341364,148.126738,139.1632139,112.2445775,142.8345592,145.4803165,137.5558255,162.3360807,113.9593026,123.2824085,90.35672224,140.391532,189.8513444,140.605847,139.5238591,137.7508299,185.5893001,151.54897,159.4669333,75.93028175,93.69407456,88.65952059,83.20489922,111.406342,147.375426,115.1584749,125.7246618,146.4269881,156.830996,143.081591,136.2077415,132.7534673,101.5960728,113.1107404,107.1734391,114.2822386,90.43509984,151.0276235,151.8462183,132.692782,131.6638531,152.7285953,153.5791143,124.1882404,121.199638,127.2070944,98.65208197,108.2560832,130.0596571,135.2094818,123.2833699,143.1621984,97.76938641,95.08229499,148.9081477,98.24038288,123.7430087,134.1992427,65.27044938,136.3192991,157.686549,111.1421029,112.9558586,139.1458509,200.659186,117.680146,127.4469863,171.288482,105.112516,109.3973775,114.5506844,172.9408044,112.7726351,124.7433319,117.9229632,161.6998471,101.093769,153.9541933,189.4257336,114.9032402,126.9330595,145.8949202,174.8663057,141.5774317,170.6294294,152.4648071,84.38317061,157.7177695,78.43576799,132.2772707,125.9832971,196.7162407,166.7147483,118.7806017,190.1444997,135.9105761,138.9250239,98.16048382,93.50289933,135.4825714,115.3962799,147.05743,89.619867,145.9486937,158.6506552,153.9709735,182.7203373,136.4923782,126.4322178,205.2908315,145.5011068,118.1374432,135.7481668,151.5635282,168.8669929,85.29395621,93.56353027,183.3030494,138.8272258,112.8513694,182.1492859,137.4792862,97.50460713,142.348796,121.8148451,145.8675861,145.9218111,118.6458484,108.2520405,134.9223259,151.9810947,153.9031759,158.7308903,135.8119601,110.2956776,162.0209761,188.0693612,155.03311,115.4562823,164.5316935,154.0032477,125.4448947,153.1159158,127.6459909,151.548174,83.02315657
1158,125.7614586,109.2317349,130.1931328,101.2648003,131.3725385,126.7457113,88.71817852,170.6806575,139.1321766,152.6759136,167.1032622,128.5390131,96.78670782,154.2611529,153.6218185,118.8373352,169.5883801,127.6654457,110.8679984,100.1498686,108.4218131,143.1477419,153.6006008,116.8665733,87.46748752,90.07467997,92.84079982,109.9078099,175.1967754,193.5486001,119.31614,106.9576824,197.5861634,138.9415408,143.845738,172.4066492,120.0320004,122.5732351,124.8802812,184.9680433,155.2543664,108.0875711,136.326564,151.2131152,84.60660746,143.6038107,116.0384748,86.60098777,112.5329829,120.3174501,188.2560463,91.95570512,120.5205401,107.8191618,59.11004276,147.3243647,138.0213913,111.4853367,140.45725,145.9421922,136.7253388,162.1496904,114.1527923,124.1739721,88.22258788,141.944338,188.9634769,140.601476,140.0035754,136.8950321,186.5252377,152.7113215,159.9818913,75.74676941,94.66638976,89.34505511,82.65213405,110.949752,149.6191431,115.1682473,127.740857,144.2005722,156.8250827,146.4740494,137.1224898,132.8125802,101.9366557,112.6983932,108.8878643,115.6221347,92.49058316,147.4938572,152.9545185,132.6215223,131.980482,153.8187161,153.8260059,125.6993074,120.7964734,123.9032296,98.77402128,108.2505807,131.1950955,135.0536752,124.5865894,141.9945139,96.85911474,95.53455536,146.6657678,98.76493856,125.7751161,134.1718988,64.50245778,135.0917377,158.3609725,112.9503096,113.7766734,140.9441479,197.6608845,116.3931813,125.7032051,169.7474455,103.9875924,111.2976412,114.6698282,172.8471358,113.1678406,125.2182448,118.9335382,162.8728513,101.2923843,152.2595735,187.0863554,114.0854091,127.6616743,145.3228631,173.3557861,141.2329855,170.1534788,152.6254934,84.42671538,155.5398903,78.10123734,133.0047352,127.1852841,198.837933,166.7831656,117.2929119,190.1519259,134.2063659,138.1044425,98.32740117,93.18520673,136.4574059,115.1966031,145.6979571,89.98635173,144.6268218,157.614736,154.032291,182.4245991,135.8099092,127.8919179,201.9778887,144.7298125,116.6589655,135.5078033,152.5141543,169.487555,84.21229875,93.96074942,183.0796496,140.7024127,115.072758,180.0712918,136.4274901,97.83097819,141.8409435,119.9980565,144.9481841,143.7476406,118.6710192,110.5802603,135.4369015,151.5373359,153.268166,159.7085839,135.9675192,109.7093676,161.6157389,187.0916602,154.688821,116.3001917,165.3662806,154.1185342,126.2554742,156.4038511,126.3435196,153.4852048,82.47704902
1159,125.7459931,109.9994662,128.6195043,101.2732732,131.5233339,128.131527,88.0097322,169.8362747,139.1977872,151.7038396,166.3989945,129.9990523,96.69899966,154.192265,151.415507,118.3555218,166.9275637,126.3372574,109.5643977,101.4964272,108.5228773,143.3763095,154.412001,116.0376362,86.75771517,91.7640449,92.73140355,111.8315703,175.2921953,191.4244397,119.6778251,106.902537,196.9698572,141.5137289,145.4800911,174.5498013,120.0822155,123.7780412,126.387275,184.6286777,155.8262944,107.9872756,136.5708371,151.1131506,85.53242017,143.5140388,116.2334629,85.33849639,112.0206668,120.1825129,186.8570213,91.01933575,120.4662397,110.0228268,60.36752254,149.1980608,136.6894914,111.0739711,143.4922549,146.1323668,137.0060659,163.1821332,114.5258201,123.4955724,87.34973078,142.758236,186.8039596,137.7387975,143.5191107,138.017411,185.5016243,153.5416355,159.9249897,76.59489309,96.64911083,89.68497559,81.43697524,111.0373533,149.7596957,116.0585916,127.9903738,148.1605136,157.882264,145.2351722,135.9605508,133.0170916,102.0845221,113.8584079,108.2443157,116.8212337,92.61336651,147.4994656,154.300995,133.1796743,133.2275889,154.2435591,152.9994314,127.3764593,120.8823944,122.4124447,98.10214462,106.424608,132.1058714,137.7078385,123.8336468,144.02013,96.25530947,95.61626843,145.9609822,98.38676191,125.7167134,132.5797803,64.64204888,134.7617938,159.0159624,111.0657351,113.3333158,142.3366169,197.5520702,118.4646049,126.0398543,169.7350511,102.377273,112.2139259,114.651699,174.8655612,111.493714,126.0289,116.9794088,158.2166013,100.5499411,154.9387558,189.0571725,116.3630155,128.5312469,147.8380812,171.536887,138.7961197,170.9271511,153.9575797,84.44030604,156.1149078,76.13797809,132.9063809,125.1077237,199.0185741,164.5788397,119.5276604,191.2860266,132.9554301,137.7832273,98.16421646,92.79599142,137.4089084,113.8614489,145.528278,88.36795596,144.0598344,157.3021769,153.6200135,181.2133862,134.2029204,126.9718435,201.2369116,143.3880674,114.5246852,133.2111638,151.7999548,170.8925265,84.01158429,93.60126784,181.5642028,139.8438011,116.3039188,181.0321144,135.3612784,98.23949254,141.4803188,120.2107566,145.4064448,143.2130601,116.0684265,109.2524046,134.9584097,151.1867406,154.6741982,160.6207219,137.2666785,108.2977929,163.8064893,185.0912708,153.5416303,115.7319348,165.5813313,157.2937121,128.4409061,155.5350899,123.0027846,153.792963,84.63611235
1160,126.5947654,109.6186493,129.5682044,100.7298192,131.9323248,128.8941424,89.03836915,173.2961009,138.8598788,151.2800486,167.1427212,132.2079005,96.0856373,153.561665,151.5368545,116.6521257,167.0065732,125.4969724,108.1297316,101.8937927,108.7281155,142.9544558,154.5771692,115.1494842,86.69769497,91.47005945,92.18813739,111.3056531,175.6643332,193.149778,120.485542,104.7459951,196.1780236,140.8828781,144.4680729,176.7239559,119.4450039,122.0674066,128.4195449,184.3214945,154.9960442,107.8069343,137.0093966,151.525866,85.18394415,143.346586,115.724137,86.22723247,113.3217868,120.6777734,185.052694,91.4063113,122.3647876,109.4420132,60.50792883,152.2011677,136.2792102,111.1282255,143.65444,145.1256532,138.9715207,164.7356254,113.6385716,123.7257005,88.09114631,143.6311137,186.1825458,138.6810426,143.9809431,138.9397557,185.6501815,153.3779053,158.7443074,76.76460551,97.39553813,91.87670871,80.52245843,112.8311467,148.9860037,117.8753262,128.2274489,149.3309807,158.670327,143.2839996,137.8662435,133.4513146,100.9412918,111.5961015,109.8866179,117.4834741,91.81706123,145.1352135,155.2712385,131.5046252,132.4995319,152.014848,150.1211732,129.6016892,120.4191642,123.6107523,98.74632477,107.1302188,130.4808188,134.9936626,124.7801341,142.3438895,96.16838104,95.31299554,145.0476494,97.18704989,127.3662331,131.7630269,64.6771059,135.5709384,157.346341,111.8748481,113.4107295,142.0896663,197.3503329,117.8117158,125.6751373,170.1209045,103.1460532,111.4321662,114.4401661,176.1830992,110.3841718,125.6822977,116.6837831,157.9189217,102.3038828,152.8707003,190.1811818,116.8518243,127.7169527,150.8956766,172.0553039,137.8772125,172.5715544,151.273744,85.67173142,157.7234655,77.06287864,136.5758859,121.9650668,197.8660139,164.2252621,119.1795654,188.1874671,132.9955377,139.0078165,98.96616651,93.79040132,135.6814323,114.4728195,142.5031308,89.28284455,143.5405093,159.4494584,154.8971252,181.3962131,134.5682935,125.2684804,200.3125206,143.8216524,114.8280237,134.59019,150.0846774,169.722498,83.20472338,93.65015421,183.1237782,138.3876502,116.2953376,183.3708485,135.0937281,100.1664999,142.4567216,118.2077732,146.0217734,143.5011734,116.8356996,109.2482761,135.3176264,151.4985782,156.1468832,159.8918645,137.7207305,109.2318984,163.0040992,185.5473252,153.3058986,117.4308544,168.0714522,155.5371994,128.6784803,156.4936415,122.6521731,156.741382,85.22346815
1161,127.7399816,111.0075577,128.5576412,101.0436674,130.2391331,128.4652843,88.47776541,174.2766793,139.1351964,148.3951305,167.2812639,136.0280541,99.17952311,154.6555852,151.5229883,116.28753,169.0907469,125.7438339,108.3958235,100.8010688,107.5063177,140.0626989,154.6296163,114.1131496,86.81688806,89.78367377,92.65619801,113.3625449,174.933642,192.3533381,121.7746964,105.1201319,196.6569846,140.7887208,143.9843654,178.2015116,121.4988006,123.8961472,128.0413266,186.6830637,154.1852304,108.0292295,135.332758,150.6922592,85.31602288,145.4915279,114.1122913,85.23766161,113.0030443,118.9716538,185.5112884,91.72706807,121.3014437,109.7517436,61.73059977,152.3485908,138.8806605,111.5434451,144.8864516,144.3857982,136.9188514,166.2169763,112.0405797,123.3129159,88.80986505,145.2482774,187.4376606,140.6389676,143.5263769,138.627121,185.5296094,151.3462196,157.0941285,77.35095038,97.71112548,90.39329174,80.90922705,112.6934193,149.1193135,115.3649202,129.7658552,148.3914742,157.2781441,144.4886842,138.2073833,134.1050833,100.4051144,112.1986943,108.1924234,116.2590881,90.79004455,143.477621,154.1079771,130.1324382,132.0523066,150.213723,149.2529094,129.0780449,121.2900436,124.5593276,99.35585897,105.7102045,130.2827043,133.9750272,126.5137905,140.7297841,97.25386585,96.28204176,146.3005418,97.90352853,125.492563,131.7336842,65.080236,135.2995474,156.5332722,114.0484696,114.3758028,146.0229412,199.1185996,119.626147,125.6940229,170.7359659,102.1777506,112.3592512,115.2719159,178.4427169,110.2837529,125.7632877,115.6340124,160.7114439,102.5994316,153.4477557,189.6117206,117.6794657,128.0491839,150.4898093,172.0535298,137.6023801,172.5489514,152.362732,84.5970635,154.3671351,76.9071396,135.0129928,122.3127845,198.6221499,164.5134249,119.5020916,188.0078934,135.656789,139.9073901,100.0542813,92.58037201,134.0534607,114.6855955,141.1078298,88.55174164,144.1995611,158.9242011,156.4841076,183.024667,135.88083,126.2568925,200.6572046,143.1893836,113.7941395,133.2411031,148.844583,170.8045374,83.17310474,93.27446234,184.8993992,137.5628939,116.4863409,183.8222225,134.6153377,100.3962274,144.4312434,118.9836821,143.5653212,142.49631,116.6315627,109.1625946,134.2663002,148.74576,156.6719126,160.065213,137.4041106,107.5642682,160.5631374,185.9216199,155.9157164,115.7455287,166.413851,157.7704679,127.815252,159.4920553,123.2229493,158.6947111,83.17607156
1162,126.8887331,111.9274736,129.095527,101.7563932,131.5996168,127.3330393,87.83349078,174.1719522,138.0354219,145.3146724,169.1176661,134.9363869,100.4475456,155.6257031,151.7863982,118.0278094,172.9510546,126.232606,108.6405388,100.6662219,107.4208968,139.1733279,154.6815252,113.1254624,87.30418746,90.81030413,93.44822298,113.7519043,175.2643629,192.9610231,121.0638417,104.8264456,198.0692179,139.5894668,145.2048971,178.4755711,120.5842718,123.5920427,126.4709761,187.4219594,157.7277516,107.0527786,134.3245859,149.3411983,84.86985011,146.4711742,113.0517243,85.02027875,112.5446016,117.7686522,185.0381554,92.94964273,120.7857697,109.0088895,61.2462727,152.6584837,138.6397409,110.9900842,144.175109,143.3344206,139.6005395,165.486167,113.0541168,121.0871839,90.01759085,146.7984658,186.7008897,144.080953,144.1761757,138.1168516,185.5381191,152.2050688,153.9566033,77.60645682,97.521665,90.06671796,80.26308608,113.5634998,147.956344,115.5641705,128.5121538,148.5638602,158.2981032,145.5758757,136.3267469,133.1010048,100.5061213,112.2167687,108.4122009,115.9486742,90.77401928,140.4531904,154.4878585,131.5826803,134.7676176,149.0346833,151.1081956,129.8099413,120.8786044,123.4975372,98.28635831,105.9374716,129.223689,134.6065627,129.1710504,139.5364699,97.87922445,94.87916238,147.4146668,97.40111915,123.1679889,130.6987519,64.68457906,135.2026408,154.7548104,111.2036536,114.6827137,146.847402,197.8525445,120.7250117,126.2548529,171.0740419,103.166801,114.3702786,114.165889,177.1859323,111.7240331,124.673756,115.2546923,161.1038637,101.8527209,153.9352893,191.6639148,119.456792,127.9070571,149.4254741,173.4046654,137.3295364,169.3436843,152.8754798,83.82468634,155.6308979,76.67541001,134.66885,122.4817837,196.3951082,165.4071798,118.3723969,190.1555269,135.2165347,138.0735997,98.89459051,92.74418693,132.8755081,115.579471,140.2717057,88.55978925,143.3548261,158.2856047,156.1289213,183.2269214,136.3931948,125.9247154,199.3908836,143.4612764,114.9390688,133.9144021,149.6644665,170.10584,83.66522452,91.98804772,185.8639657,139.7908178,118.9619541,184.3221548,135.6703493,97.17319487,143.8414798,116.615972,145.682302,144.1914054,114.9398907,108.0130349,131.6322733,147.3014513,154.4632801,158.9204102,134.6845364,107.6891444,160.2033769,185.3120971,152.7003362,116.4404938,162.7999108,156.3899745,128.259788,158.6341128,124.1707276,157.2669728,82.57827518
1163,125.2355582,113.0508808,128.1179614,102.1451248,129.332173,126.6188349,88.89673384,176.7415533,137.7412616,144.5321848,169.6871566,135.2806426,101.6641234,154.3823666,151.0425969,119.4144222,176.8389482,125.0154109,109.8859266,101.4110842,108.0652307,138.7508999,152.2672101,110.3273512,87.96535072,91.6648809,94.4088539,111.4659898,177.5457875,187.6070391,123.1944538,105.0024913,200.6821007,139.3708958,146.1016866,180.8363016,121.074361,124.6695036,127.3516306,188.1301471,160.7334328,107.9289709,134.2714536,147.9108882,86.25573171,147.977576,112.6013159,85.43373971,112.3691473,118.5047692,184.6327249,92.63018494,119.2923732,108.0300558,61.26263846,153.6958935,138.6090124,111.2838427,143.7264025,143.4326875,138.9174257,164.0279883,112.8372046,120.8433192,90.23397451,145.4070678,186.851763,141.6494067,142.6768338,138.2987615,182.8024015,154.5319869,153.7241016,78.0186643,98.19798544,91.83305554,79.21986574,111.9755785,145.1059593,114.7472013,128.1231763,148.3118352,157.8078689,142.5239009,134.9958047,133.727712,100.3367912,112.3809153,110.6621736,114.7641487,89.83772393,139.7355525,154.9076778,130.6647911,134.5892214,151.6663641,151.7361104,129.5002427,118.726732,124.4252741,99.28019515,104.0144811,130.5390545,133.5377834,129.1790298,139.1918415,98.50465586,94.93599135,144.7016712,97.75941012,122.8292756,131.6257857,63.70498448,135.4285272,156.8168326,110.7549492,113.6972132,147.2952431,197.7071709,121.7019509,126.4544132,172.2982312,103.0840728,113.2219353,113.4252545,176.6700955,110.7770352,123.6051726,113.577623,159.2280766,101.2217671,156.0999303,191.8334352,120.5901648,127.4641303,148.6536339,173.2930038,139.5245718,169.1473091,152.2788642,84.05572878,156.8723486,77.71502978,134.6320387,121.9966968,195.0889888,167.6157625,117.9852837,191.5818568,137.2047702,137.5910723,98.42427592,92.98337609,131.2106012,113.3035739,141.3965083,89.44018732,143.9479782,157.7803376,157.7720661,181.6659604,139.39898,126.1234725,200.7213702,141.9737458,116.1351255,135.2646733,147.3186779,170.9021249,82.88938966,93.36879547,184.9554516,140.5605489,117.8521979,183.4438862,134.3999905,96.63296544,145.3396942,117.4182645,145.8314932,143.8307764,114.4621338,108.8465823,130.414898,148.0062632,155.6504551,157.3513241,134.3180104,109.8283446,160.8523209,180.0911772,153.4913313,114.67469,165.2223798,155.3138763,128.4190349,159.7383576,124.0435984,155.0725548,81.87109563
1164,123.796,112.1862068,126.5960038,103.4283918,129.6765043,127.0991741,88.41171408,175.515318,137.3913548,144.5062587,170.8206652,137.1368687,101.5999052,153.130382,150.4484736,118.8986583,177.6939593,124.7172803,111.9977832,100.3659933,106.9974378,138.2247267,153.4796594,110.6642793,86.87450403,90.2532549,94.81845111,111.5777736,178.0865848,186.1261804,121.1024479,105.5725586,200.3407584,139.0736668,144.8994961,181.2278453,122.2361889,123.2624863,126.5183048,188.230285,158.9461791,108.6880485,136.3321854,148.4164855,85.88348069,145.0794818,110.2228107,84.07230674,111.7446117,119.0438679,188.3011449,91.57650243,118.4832212,106.6061944,61.53035064,156.7377331,140.1026122,111.029962,144.9826088,143.2257463,138.6320118,163.9566693,112.0285198,119.0600803,90.63992283,145.4229631,184.3929967,143.6799088,141.9120735,139.9131488,182.8976346,158.3170974,150.8932532,76.07396704,97.08978801,91.3345102,79.64527193,111.6318269,145.9468413,115.5285528,130.4802361,150.280129,157.6227239,141.429624,134.1704666,131.4588572,101.3217898,113.5552587,108.7521283,115.0417266,90.72062545,139.4291009,154.7983134,130.6036837,134.5053137,151.272505,150.5074121,131.0207523,119.5706794,123.6705315,100.2043861,104.3307951,130.0506972,133.9838926,128.1429488,138.2116543,99.20434769,95.11430542,145.1872426,98.15992773,123.6317281,133.4791527,63.24379653,133.6486438,155.2043373,111.1592781,115.398369,147.5449028,197.490512,120.1537314,126.9485128,169.7971079,103.001944,111.4701824,115.5651322,177.1089146,110.6228959,122.3182696,111.6319276,161.1245954,101.0888689,156.0072511,190.5696067,119.3227127,129.2169876,148.480739,172.1166653,139.7571472,170.8479224,152.7119052,84.60709095,157.1736655,77.6967745,133.6444002,122.2004893,196.5184381,165.5097939,117.8651495,190.2894957,138.4182805,139.0589916,97.67604375,91.95642174,130.6863002,112.5933384,138.6398971,90.19386133,143.5512465,158.0177042,159.8253106,179.2162586,139.4690611,124.2517333,201.4698317,141.5491588,117.2376704,135.828351,149.1207948,170.69489,80.85583182,94.22247567,182.8891217,142.428343,120.6124709,180.3834893,135.2333351,96.0850702,148.9605464,117.4340461,146.0762381,147.662584,115.217916,108.9903313,132.3458899,145.9495318,156.3375751,156.3670668,135.5813726,110.8665895,161.6828127,179.7314274,152.2865111,114.4483129,163.0385247,153.0066138,131.4961625,157.2862629,124.9135156,154.943129,82.15261687
